codigo_secc,mun,prov,pob,renta_med,pobreza_pc,pobreza_menores_pc,pobreza_mayores_pc,precio_alquiler,jubilados_pc,parados_pc,monoparental_pc,extranjeros_pc,estudios_sup_pc,menores_pc,mayores_pc
0301402024,Alicante/Alacant,Alicante,1438,13650,31.9,NA,NA,5.44166666666667,17.59,24,15.178571428571429,31.019999999999996,35.75,13.84,22.67
0301402024,Alicante/Alacant,Alicante,1438,13650,31.9,NA,NA,5.44166666666667,17.59,24,15.625,31.019999999999996,35.75,13.84,22.67
0301402025,Alicante/Alacant,Alicante,795,10850,38.3,NA,NA,4.48791714614499,16.669999999999998,30.95,NA,36.73,27.16,12.45,21.13
0301402026,Alicante/Alacant,Alicante,1660,10850,43.8,NA,NA,5.039592760181,15.45,32.17,14.40677966101695,36.809999999999995,27.229999999999997,13.07,19.7
0301402026,Alicante/Alacant,Alicante,1660,10850,43.8,NA,NA,5.039592760181,15.45,32.17,14.40677966101695,36.809999999999995,27.229999999999997,13.07,19.7
0301402028,Alicante/Alacant,Alicante,1560,10850,42.4,NA,NA,5.63380281690141,15.53,32.04,14.349775784753364,38.14,24.12,14.17,19.81
0301402028,Alicante/Alacant,Alicante,1560,10850,42.4,NA,NA,5.63380281690141,15.53,32.04,13.963963963963964,38.14,24.12,14.17,19.81
0301402029,Alicante/Alacant,Alicante,1271,10150,47.4,NA,NA,5.29888050766283,12.47,30.92,15.517241379310343,40.05,22.23,15.42,16.68
0301402029,Alicante/Alacant,Alicante,1271,10150,47.4,NA,NA,5.29888050766283,12.47,30.92,15.517241379310343,40.05,22.23,15.42,16.68
0301402030,Alicante/Alacant,Alicante,1967,10150,47.4,NA,NA,5.13604717249218,15.18,33.81,11.552346570397113,41.69,24.5,14.29,18.1
0301402030,Alicante/Alacant,Alicante,1967,10150,47.4,NA,NA,5.13604717249218,15.18,33.81,11.510791366906474,41.69,24.5,14.29,18.1
0301402032,Alicante/Alacant,Alicante,993,15750,23.6,NA,NA,4.96742871189774,23.99,19.71,NA,19.44,28.81,10.17,31.22
0301402033,Alicante/Alacant,Alicante,1066,11550,40.1,NA,NA,4.34782608695652,13.84,29.59,NA,36.77,22.38,13.23,17.73
0301403001,Alicante/Alacant,Alicante,1128,15050,30.4,NA,NA,5.09259259259259,22.5,28.16,NA,30.76,28.78,9.75,28.46
0301403002,Alicante/Alacant,Alicante,944,12250,39.2,NA,NA,4.59698367939844,15.03,28.44,NA,32.2,25.58,12.61,19.17
0301403003,Alicante/Alacant,Alicante,1172,11550,42.4,NA,NA,4.08143939393939,17.43,31.39,16.666666666666668,36.43,26.39,12.37,21.67
0301403003,Alicante/Alacant,Alicante,1172,11550,42.4,NA,NA,4.08143939393939,17.43,31.39,17.261904761904763,36.43,26.39,12.37,21.67
0301403004,Alicante/Alacant,Alicante,1126,10150,47.8,NA,NA,4.59578226387888,15.89,33.11,NA,41.39,22.43,14.48,20.96
0301403005,Alicante/Alacant,Alicante,929,10850,43.2,NA,NA,5.09136560189706,12.77,26.840000000000003,NA,38.75,19.85,14.85,18.51
0301403006,Alicante/Alacant,Alicante,1336,11550,40.8,NA,NA,5.22178734507502,13.13,24.64,12.29050279329609,33.160000000000004,20.62,15.04,16.919999999999998
0301403006,Alicante/Alacant,Alicante,1336,11550,40.8,NA,NA,5.22178734507502,13.13,24.64,12.29050279329609,33.160000000000004,20.62,15.04,16.919999999999998
0301403007,Alicante/Alacant,Alicante,900,10850,44.8,NA,NA,4.625,13.69,30.98,NA,36.44,19.82,14.78,17.330000000000002
0301403008,Alicante/Alacant,Alicante,1228,10150,47.2,NA,NA,4.84210526315789,14.23,34.56,NA,33.96,17.06,16.45,17.75
0301403009,Alicante/Alacant,Alicante,1425,11550,40.7,NA,NA,4.73333333333333,14.74,30.409999999999997,12.432432432432432,34.599999999999994,20.26,14.81,18.11
0301403009,Alicante/Alacant,Alicante,1425,11550,40.7,NA,NA,4.73333333333333,14.74,30.409999999999997,12.972972972972974,34.599999999999994,20.26,14.81,18.11
0301403010,Alicante/Alacant,Alicante,952,15050,25.7,NA,NA,3.89807339057627,23.14,27.32,NA,17.75,20.54,11.03,27.63
0301403011,Alicante/Alacant,Alicante,1619,12950,35.1,NA,NA,5.23255813953488,15.68,25.58,13.333333333333334,23.16,19.66,16.12,19.52
0301403011,Alicante/Alacant,Alicante,1619,12950,35.1,NA,NA,5.23255813953488,15.68,25.58,13.875598086124402,23.16,19.66,16.12,19.52
0301403012,Alicante/Alacant,Alicante,1074,10850,45.4,NA,NA,5.59163491587825,17.419999999999998,31.5,NA,33.71,17.21,13.97,22.44
0301403013,Alicante/Alacant,Alicante,981,10850,41.8,NA,NA,4.76190476190476,13.320000000000002,31.290000000000003,NA,36.8,22.07,17.330000000000002,16.619999999999997
0301403014,Alicante/Alacant,Alicante,1632,9450,53.6,NA,NA,5.26315789473684,11.45,34.11,13.679245283018869,38.42,18.99,18.69,14.77
0301403014,Alicante/Alacant,Alicante,1632,9450,53.6,NA,NA,5.26315789473684,11.45,34.11,14.218009478672986,38.42,18.99,18.69,14.77
0301403015,Alicante/Alacant,Alicante,1617,10150,49.2,NA,NA,3.35695006747638,9.31,37.98,13.235294117647058,34.08,18.08,20.28,11.63
0301403015,Alicante/Alacant,Alicante,1617,10150,49.2,NA,NA,3.35695006747638,9.31,37.98,13.235294117647058,34.08,18.08,20.28,11.63
0301403016,Alicante/Alacant,Alicante,2168,22050,13.9,NA,NA,5.66589650425284,18.94,12.39,10.833333333333334,11.85,41.05,15.96,22.83
0301403016,Alicante/Alacant,Alicante,2168,22050,13.9,NA,NA,5.66589650425284,18.94,12.39,11.666666666666666,11.85,41.05,15.96,22.83
0301403017,Alicante/Alacant,Alicante,1228,11900,37.8,NA,NA,5.36890645586298,17.48,30.130000000000003,15,30.209999999999997,22.85,11.97,24.59
0301403017,Alicante/Alacant,Alicante,1228,11900,37.8,NA,NA,5.36890645586298,17.48,30.130000000000003,15,30.209999999999997,22.85,11.97,24.59
0301403019,Alicante/Alacant,Alicante,1039,12950,34.1,NA,NA,4.86746987951807,20.91,31.819999999999997,NA,29.84,23.6,10.68,24.93
0301403020,Alicante/Alacant,Alicante,1287,10850,44,NA,NA,6.45161290322581,16.150000000000002,29.17,12.16931216931217,39.01,25.729999999999997,14.84,19.97
0301403020,Alicante/Alacant,Alicante,1287,10850,44,NA,NA,6.45161290322581,16.150000000000002,29.17,11.64021164021164,39.01,25.729999999999997,14.84,19.97
0301403021,Alicante/Alacant,Alicante,773,11550,39.3,NA,NA,5,22.5,31.58,NA,29.24,20.15,12.03,29.110000000000003
0301403022,Alicante/Alacant,Alicante,1287,11550,42.2,NA,NA,5.22254482817411,14.42,31.05,13.529411764705882,36.13,16.150000000000002,14.84,18.03
0301403022,Alicante/Alacant,Alicante,1287,11550,42.2,NA,NA,5.22254482817411,14.42,31.05,13.6094674556213,36.13,16.150000000000002,14.84,18.03
0301403023,Alicante/Alacant,Alicante,937,10150,47.8,NA,NA,5,13.35,32.21,NA,42.9,22.5,13.66,18.04
0301403024,Alicante/Alacant,Alicante,1616,10850,43.6,NA,NA,4.91929088252067,16.76,31.069999999999997,13.79310344827586,34.65,20.880000000000003,14.36,21.04
0301403024,Alicante/Alacant,Alicante,1616,10850,43.6,NA,NA,4.91929088252067,16.76,31.069999999999997,14.224137931034482,34.65,20.880000000000003,14.36,21.04
0301403026,Alicante/Alacant,Alicante,1326,9450,54.3,NA,NA,6.61530712160584,14.21,37.95,11.442786069651742,41.48,21.49,11.92,20.29
0301403026,Alicante/Alacant,Alicante,1326,9450,54.3,NA,NA,6.61530712160584,14.21,37.95,11.940298507462687,41.48,21.49,11.92,20.29
0301403027,Alicante/Alacant,Alicante,977,10150,47.8,NA,NA,6.55585504642108,15.64,32.019999999999996,NA,41.45,23.34,12.28,21.08
0301403028,Alicante/Alacant,Alicante,1211,10150,49.9,NA,NA,5.12017646816572,16,34.8,12.865497076023392,36.75,15.71,13.79,21.14
0301403028,Alicante/Alacant,Alicante,1211,10150,49.9,NA,NA,5.12017646816572,16,34.8,12.865497076023392,36.75,15.71,13.79,21.14
0301403029,Alicante/Alacant,Alicante,1140,16450,22.2,NA,NA,4.7769806303088,26.49,25.86,11.176470588235292,11.75,19.869999999999997,7.28,31.49
0301403029,Alicante/Alacant,Alicante,1140,16450,22.2,NA,NA,4.7769806303088,26.49,25.86,11.83431952662722,11.75,19.869999999999997,7.28,31.49
0301403030,Alicante/Alacant,Alicante,1542,16450,22.6,NA,NA,5.84459459459459,11.13,21.95,13.440860215053764,10.89,31.41,21.34,11.67
0301403030,Alicante/Alacant,Alicante,1542,16450,22.6,NA,NA,5.84459459459459,11.13,21.95,13.440860215053764,10.89,31.41,21.34,11.67
0301403031,Alicante/Alacant,Alicante,1075,12950,37.2,NA,NA,5.63942120548777,19.46,30.18,NA,28.56,19.35,14.42,21.12
0301403032,Alicante/Alacant,Alicante,1050,12250,40,NA,NA,4.83741202175908,18.27,26.61,NA,28.29,20.6,14.000000000000002,21.33
0301403033,Alicante/Alacant,Alicante,1068,15750,28.5,NA,NA,4.65194264569843,24.79,22.3,NA,26.22,31.8,10.489999999999998,31.65
0301403034,Alicante/Alacant,Alicante,1232,13650,33.3,NA,NA,6.86274509803922,19.43,26.35,13.043478260869565,21.1,22.55,11.44,22
0301403034,Alicante/Alacant,Alicante,1232,13650,33.3,NA,NA,6.86274509803922,19.43,26.35,12.5,21.1,22.55,11.44,22
0301403035,Alicante/Alacant,Alicante,1407,12250,37.6,NA,NA,5.41507996953542,17.68,29.38,13.020833333333334,26.44,18.49,13.15,22.6
0301403035,Alicante/Alacant,Alicante,1407,12250,37.6,NA,NA,5.41507996953542,17.68,29.38,12.5,26.44,18.49,13.15,22.6
0301403036,Alicante/Alacant,Alicante,1702,22050,11.7,NA,NA,6.57704881874326,9.96,9.81,11.961722488038278,19.51,48.38,20.33,11.63
0301403036,Alicante/Alacant,Alicante,1702,22050,11.7,NA,NA,6.57704881874326,9.96,9.81,12.01923076923077,19.51,48.38,20.33,11.63
0301403037,Alicante/Alacant,Alicante,2344,19250,11,NA,NA,5.87550607287449,9.73,12.1,14.5985401459854,9,43.78,18.43,10.37
0301403037,Alicante/Alacant,Alicante,2344,19250,11,NA,NA,5.87550607287449,9.73,12.1,14.285714285714286,9,43.78,18.43,10.37
0301403038,Alicante/Alacant,Alicante,2613,18550,14.1,16.4,13.9,6.13207547169811,9.03,13.65,12.693498452012385,12.44,46.19,26.67,8.53
0301403038,Alicante/Alacant,Alicante,2613,18550,14.1,16.4,13.9,6.13207547169811,9.03,13.65,12.38390092879257,12.44,46.19,26.67,8.53
0301403039,Alicante/Alacant,Alicante,1723,19950,15.3,NA,NA,6.21431190738121,10.01,11.82,13.235294117647058,11.14,42.120000000000005,21.18,9.92
0301403039,Alicante/Alacant,Alicante,1723,19950,15.3,NA,NA,6.21431190738121,10.01,11.82,13.235294117647058,11.14,42.120000000000005,21.18,9.92
0301403040,Alicante/Alacant,Alicante,1120,17150,17,NA,NA,6.99626865671642,11.16,14.87,NA,14.64,32.21,15.18,12.32
0301403041,Alicante/Alacant,Alicante,1011,18550,12.4,NA,NA,NA,9.19,11.05,NA,9.1,38.97,19.29,9.3
0301404001,Alicante/Alacant,Alicante,993,6650,60.3,NA,NA,NA,8.99,78.42,NA,6.950000000000001,2.1399999999999997,29.409999999999997,8.559999999999999
0301404002,Alicante/Alacant,Alicante,1444,19950,14.7,NA,NA,6.84210526315789,9.76,11.14,12.571428571428571,11.5,47.599999999999994,20.57,9.42
0301404002,Alicante/Alacant,Alicante,1444,19950,14.7,NA,NA,6.84210526315789,9.76,11.14,11.931818181818182,11.5,47.599999999999994,20.57,9.42
0301404003,Alicante/Alacant,Alicante,1236,23450,9.9,NA,NA,6.64685908319185,21.99,11.59,NA,12.22,52.42,14.64,23.79
0301404004,Alicante/Alacant,Alicante,1341,6650,60.3,NA,NA,NA,6.529999999999999,79.17,NA,2.09,0.96,30.35,5.4399999999999995
0301404005,Alicante/Alacant,Alicante,2022,18550,16.8,NA,NA,7.6505016722408,14.55,14.330000000000002,12.773722627737229,13.900000000000002,42.42,18.4,14.94
0301404005,Alicante/Alacant,Alicante,2022,18550,16.8,NA,NA,7.6505016722408,14.55,14.330000000000002,13.138686131386862,13.900000000000002,42.42,18.4,14.94
0301404006,Alicante/Alacant,Alicante,2143,7350,60.3,NA,NA,3.73076923076923,7.6,51.42,13.409961685823754,49.51,9.06,20.21,11.39
0301404006,Alicante/Alacant,Alicante,2143,7350,60.3,NA,NA,3.73076923076923,7.6,51.42,13.409961685823754,49.51,9.06,20.21,11.39
0301404007,Alicante/Alacant,Alicante,1518,8400,60.3,NA,NA,4.25531914893617,17.03,48.53,13.089005235602096,22.13,10.92,19.17,20.880000000000003
0301404007,Alicante/Alacant,Alicante,1518,8400,60.3,NA,NA,4.25531914893617,17.03,48.53,13.089005235602096,22.13,10.92,19.17,20.880000000000003
0301404008,Alicante/Alacant,Alicante,1464,8050,60.3,NA,NA,3.04878048780488,11.14,46.1,12,37.91,9.37,19.06,14.21
0301404008,Alicante/Alacant,Alicante,1464,8050,60.3,NA,NA,3.04878048780488,11.14,46.1,12,37.91,9.37,19.06,14.21
0301404009,Alicante/Alacant,Alicante,1314,6650,60.3,NA,NA,3.75797684825463,10.21,53.25,NA,48.02,9.72,22.45,11.87
0301404010,Alicante/Alacant,Alicante,2352,6650,60.3,NA,NA,3.58695652173913,6.09,53.33,13.970588235294118,50.98,9.05,22.49,8.12
0301404010,Alicante/Alacant,Alicante,2352,6650,60.3,NA,NA,3.58695652173913,6.09,53.33,13.970588235294118,50.98,9.05,22.49,8.12
0301404012,Alicante/Alacant,Alicante,1289,6650,60.3,NA,NA,3.41463414634146,9.72,61.12,NA,33.82,6.78,23.35,11.79
0301404013,Alicante/Alacant,Alicante,1620,6650,60.3,NA,NA,2.7505980861244,9.56,59.18,12.23404255319149,28.89,8.51,23.15,11.11
0301404013,Alicante/Alacant,Alicante,1620,6650,60.3,NA,NA,2.7505980861244,9.56,59.18,12.76595744680851,28.89,8.51,23.15,11.11
0301404014,Alicante/Alacant,Alicante,1504,9450,51.1,NA,NA,3.60824742268041,10.28,42.61,15.476190476190476,25.6,11.78,20.41,13.03
0301404014,Alicante/Alacant,Alicante,1504,9450,51.1,NA,NA,3.60824742268041,10.28,42.61,15.476190476190476,25.6,11.78,20.41,13.03
0301404015,Alicante/Alacant,Alicante,1504,10150,49.8,NA,NA,5,12.79,33.83,15,39.43,19.1,16.82,16.619999999999997
0301404015,Alicante/Alacant,Alicante,1504,10150,49.8,NA,NA,5,12.79,33.83,15,39.43,19.1,16.82,16.619999999999997
0301404016,Alicante/Alacant,Alicante,878,21700,20,NA,NA,4.90868501035531,24.87,14.330000000000002,NA,15.260000000000002,42.2,13.900000000000002,33.26
0301404017,Alicante/Alacant,Alicante,2386,19950,25.6,NA,NA,6.24210505387888,11.32,18.63,12.5,23.34,43.94,15.590000000000002,13.54
0301404017,Alicante/Alacant,Alicante,2386,19950,25.6,NA,NA,6.24210505387888,11.32,18.63,12.16216216216216,23.34,43.94,15.590000000000002,13.54
0301404018,Alicante/Alacant,Alicante,1907,17850,25.7,NA,NA,6.78963548528766,21.33,17.7,11.304347826086955,27.27,45.45,9.54,25.69
0301404018,Alicante/Alacant,Alicante,1907,17850,25.7,NA,NA,6.78963548528766,21.33,17.7,11.627906976744184,27.27,45.45,9.54,25.69
0301404019,Alicante/Alacant,Alicante,1296,20650,15.3,NA,NA,4.72500748415549,19.79,13.28,NA,14.510000000000002,55.48,12.65,24.69
0301404020,Alicante/Alacant,Alicante,1479,19250,22.2,NA,NA,6.67517006802721,19.35,16.27,13.541666666666666,19.54,44.8,12.31,23.73
0301404020,Alicante/Alacant,Alicante,1479,19250,22.2,NA,NA,6.67517006802721,19.35,16.27,13.541666666666666,19.54,44.8,12.31,23.73
0301404021,Alicante/Alacant,Alicante,2037,23450,13.3,NA,NA,8.75,14.67,12.58,13.138686131386862,15.81,51.82,19,15.07
0301404021,Alicante/Alacant,Alicante,2037,23450,13.3,NA,NA,8.75,14.67,12.58,13.454545454545457,15.81,51.82,19,15.07
0301404022,Alicante/Alacant,Alicante,3372,23450,14.1,NA,NA,9.44444444444444,10.13,11.66,11.132437619961612,23.75,58.57,20.97,10.82
0301404022,Alicante/Alacant,Alicante,3372,23450,14.1,NA,NA,9.44444444444444,10.13,11.66,11.11111111111111,23.75,58.57,20.97,10.82
0301404023,Alicante/Alacant,Alicante,1986,15050,27.2,NA,NA,5.18072289156626,17.23,22.770000000000003,11.235955056179776,8.01,23.29,15.260000000000002,19.54
0301404023,Alicante/Alacant,Alicante,1986,15050,27.2,NA,NA,5.18072289156626,17.23,22.770000000000003,11.194029850746269,8.01,23.29,15.260000000000002,19.54
0301404024,Alicante/Alacant,Alicante,1295,13650,33.2,NA,NA,5,13.76,26.15,12.92134831460674,11.74,19.78,14.13,17.61
0301404024,Alicante/Alacant,Alicante,1295,13650,33.2,NA,NA,5,13.76,26.15,13.48314606741573,11.74,19.78,14.13,17.61
0301404025,Alicante/Alacant,Alicante,1077,8750,56.6,NA,NA,2.85714285714286,23.99,48.74,NA,18.85,8.870000000000001,15.23,29.9
0301404026,Alicante/Alacant,Alicante,2284,29050,11.8,NA,NA,8.44955724225174,12.57,7.720000000000001,13.740458015267176,19.92,60.129999999999995,14.67,15.28
0301404026,Alicante/Alacant,Alicante,2284,29050,11.8,NA,NA,8.44955724225174,12.57,7.720000000000001,14.122137404580153,19.92,60.129999999999995,14.67,15.28
0301404027,Alicante/Alacant,Alicante,2854,24150,14.2,16.7,12.1,7.79816513761468,14.49,12.68,13.972602739726028,17.97,55.02,20.71,15.03
0301404027,Alicante/Alacant,Alicante,2854,24150,14.2,16.7,12.1,7.79816513761468,14.49,12.68,13.972602739726028,17.97,55.02,20.71,15.03
0301404028,Alicante/Alacant,Alicante,1396,19250,20.6,NA,NA,7.14909466780724,23.72,13.54,12.272727272727272,25.72,45.33,11.82,30.159999999999997
0301404028,Alicante/Alacant,Alicante,1396,19250,20.6,NA,NA,7.14909466780724,23.72,13.54,12.727272727272728,25.72,45.33,11.82,30.159999999999997
0301404029,Alicante/Alacant,Alicante,1401,13650,29.9,NA,NA,4.2156862745098,15.740000000000002,26.92,16.41025641025641,20.41,19.53,15.2,18.34
0301404029,Alicante/Alacant,Alicante,1401,13650,29.9,NA,NA,4.2156862745098,15.740000000000002,26.92,16.49484536082474,20.41,19.53,15.2,18.34
0301404030,Alicante/Alacant,Alicante,2109,16450,24.7,NA,NA,7.61410714285714,17.549999999999997,18.39,12.76595744680851,28.31,39.51,14.08,22.62
0301404030,Alicante/Alacant,Alicante,2109,16450,24.7,NA,NA,7.61410714285714,17.549999999999997,18.39,12.76595744680851,28.31,39.51,14.08,22.62
0301404031,Alicante/Alacant,Alicante,1406,19950,17.7,NA,NA,6.82753460531238,23.26,14.74,11.255411255411255,18.56,49.76,11.95,27.03
0301404031,Alicante/Alacant,Alicante,1406,19950,17.7,NA,NA,6.82753460531238,23.26,14.74,10.822510822510823,18.56,49.76,11.95,27.03
0301404032,Alicante/Alacant,Alicante,2046,24850,13.4,NA,NA,7.69324122479462,19.68,10.95,15.107913669064748,15.840000000000002,57.18,13.59,21.95
0301404032,Alicante/Alacant,Alicante,2046,24850,13.4,NA,NA,7.69324122479462,19.68,10.95,15.053763440860216,15.840000000000002,57.18,13.59,21.95
0301404033,Alicante/Alacant,Alicante,1405,22050,14.9,NA,NA,8.49131963931605,17.560000000000002,13.4,12.041884816753926,18.43,50.42,14.88,18.93
0301404033,Alicante/Alacant,Alicante,1405,22050,14.9,NA,NA,8.49131963931605,17.560000000000002,13.4,12.041884816753926,18.43,50.42,14.88,18.93
0301404034,Alicante/Alacant,Alicante,1341,24850,9.5,NA,NA,6.71834625322997,22.38,11.28,14.367816091954024,15.36,55.06999999999999,14.02,23.42
0301404034,Alicante/Alacant,Alicante,1341,24850,9.5,NA,NA,6.71834625322997,22.38,11.28,14.367816091954024,15.36,55.06999999999999,14.02,23.42
0301404035,Alicante/Alacant,Alicante,2226,18550,17.8,NA,NA,6.80365296803653,16.29,15.38,15.705128205128204,16.580000000000002,40.12,15.9,18.64
0301404035,Alicante/Alacant,Alicante,2226,18550,17.8,NA,NA,6.80365296803653,16.29,15.38,15.384615384615383,16.580000000000002,40.12,15.9,18.64
0301404036,Alicante/Alacant,Alicante,1645,19950,21.3,NA,NA,7.38530680407039,19.99,15.32,12.244897959183673,23.28,45.15,14.22,23.95
0301404036,Alicante/Alacant,Alicante,1645,19950,21.3,NA,NA,7.38530680407039,19.99,15.32,11.428571428571429,23.28,45.15,14.22,23.95
0301404037,Alicante/Alacant,Alicante,1249,29050,9.2,NA,NA,NA,16.64,8.91,NA,10.81,55.24,11.45,21.22
0301404038,Alicante/Alacant,Alicante,1285,19950,20.5,NA,NA,7.1756902502157,23.549999999999997,16.63,13,23.27,47.81,13.07,29.42
0301404038,Alicante/Alacant,Alicante,1285,19950,20.5,NA,NA,7.1756902502157,23.549999999999997,16.63,13.06532663316583,23.27,47.81,13.07,29.42
0301404039,Alicante/Alacant,Alicante,1152,19250,15.5,NA,NA,8.4034309226641,17.740000000000002,16.61,12.5,20.05,45.69,12.41,20.4
0301404039,Alicante/Alacant,Alicante,1152,19250,15.5,NA,NA,8.4034309226641,17.740000000000002,16.61,12.5,20.05,45.69,12.41,20.4
0301404040,Alicante/Alacant,Alicante,2788,23450,11.6,12.1,13.2,7.79513888888889,10.72,9.59,12.883435582822086,14.45,56.06,26.040000000000003,11.37
0301404040,Alicante/Alacant,Alicante,2788,23450,11.6,12.1,13.2,7.79513888888889,10.72,9.59,12.883435582822086,14.45,56.06,26.040000000000003,11.37
0301404041,Alicante/Alacant,Alicante,967,17850,21.2,NA,NA,5.3228021978022,13.19,13.73,NA,20.48,35.88,16.13,15.72
0301404042,Alicante/Alacant,Alicante,2078,22750,15.2,NA,NA,7.72059582309582,8.99,12.21,13.618677042801556,14.53,57.59,26.13,8.85
0301404042,Alicante/Alacant,Alicante,2078,22750,15.2,NA,NA,7.72059582309582,8.99,12.21,13.618677042801556,14.53,57.59,26.13,8.85
0301404043,Alicante/Alacant,Alicante,1733,24150,14.3,NA,NA,7.95454545454545,9.87,10.65,12.91866028708134,19.91,58.95,22.27,10.56
0301404043,Alicante/Alacant,Alicante,1733,24150,14.3,NA,NA,7.95454545454545,9.87,10.65,12.91866028708134,19.91,58.95,22.27,10.56
0301404044,Alicante/Alacant,Alicante,2181,26250,14.6,NA,NA,NA,7.580000000000001,9.99,12.875536480686696,18.52,57.8,25.03,7.430000000000001
0301404044,Alicante/Alacant,Alicante,2181,26250,14.6,NA,NA,NA,7.580000000000001,9.99,13.304721030042918,18.52,57.8,25.03,7.430000000000001
0301404045,Alicante/Alacant,Alicante,2076,24850,14.8,NA,NA,8.47335489313836,7.19,8.780000000000001,13.452914798206278,18.16,55.669999999999995,22.3,7.76
0301404045,Alicante/Alacant,Alicante,2076,24850,14.8,NA,NA,8.47335489313836,7.19,8.780000000000001,13.90134529147982,18.16,55.669999999999995,22.3,7.76
0301404046,Alicante/Alacant,Alicante,2223,27650,10,NA,NA,7.06521739130435,5.2299999999999995,8.58,13.537117903930133,16.28,60.56,26.090000000000003,4.77
0301404046,Alicante/Alacant,Alicante,2223,27650,10,NA,NA,7.06521739130435,5.2299999999999995,8.58,13.157894736842104,16.28,60.56,26.090000000000003,4.77
0301404047,Alicante/Alacant,Alicante,1338,22050,12.2,NA,NA,NA,9.32,11.47,NA,14.72,55.50000000000001,24.59,9.94
0301405001,Alicante/Alacant,Alicante,1192,15050,27.8,NA,NA,5.49851190476191,17.89,20.72,NA,19.38,26.46,10.91,21.14
0301405002,Alicante/Alacant,Alicante,1065,13650,31.4,NA,NA,5.35086097269802,19.94,26.950000000000003,NA,23.94,19.72,12.39,25.26
0301405003,Alicante/Alacant,Alicante,1499,15050,26.3,NA,NA,5.17024164328166,17.16,20.45,12.254901960784316,17.080000000000002,27.4,16.009999999999998,19.75
0301405003,Alicante/Alacant,Alicante,1499,15050,26.3,NA,NA,5.17024164328166,17.16,20.45,12.31527093596059,17.080000000000002,27.4,16.009999999999998,19.75
0301405004,Alicante/Alacant,Alicante,1043,14350,26.5,NA,NA,4.37485058570404,21.48,24.79,NA,14.57,20.72,11.6,25.019999999999996
0301405005,Alicante/Alacant,Alicante,1116,10850,42.3,NA,NA,4.6875,17.380000000000003,32.22,NA,26.52,14.36,13.89,21.86
0301405006,Alicante/Alacant,Alicante,2293,15750,21.3,NA,NA,5.10521965795664,10.93,16.27,12.32876712328767,13.61,32.629999999999995,23.03,11.64
0301405006,Alicante/Alacant,Alicante,2293,15750,21.3,NA,NA,5.10521965795664,10.93,16.27,11.986301369863014,13.61,32.629999999999995,23.03,11.64
0301405007,Alicante/Alacant,Alicante,1807,14350,25.7,NA,NA,4.80769230769231,18.3,25.06,12.663755458515285,12.34,20.52,15.329999999999998,18.54
0301405007,Alicante/Alacant,Alicante,1807,14350,25.7,NA,NA,4.80769230769231,18.3,25.06,12.663755458515285,12.34,20.52,15.329999999999998,18.54
0301405008,Alicante/Alacant,Alicante,758,12250,37.1,NA,NA,4.74025974025974,19.11,30.09,NA,13.19,12.08,13.72,23.75
0301405009,Alicante/Alacant,Alicante,1468,15050,29.1,NA,NA,NA,19.34,23.48,11.797752808988765,18.05,28.17,15.12,22.75
0301405009,Alicante/Alacant,Alicante,1468,15050,29.1,NA,NA,NA,19.34,23.48,11.235955056179776,18.05,28.17,15.12,22.75
0301405010,Alicante/Alacant,Alicante,1167,8050,60.3,NA,NA,3.91329836429459,11.05,43.22,NA,42.42,10.73,20.91,13.71
0301405011,Alicante/Alacant,Alicante,771,15750,20.2,NA,NA,NA,13.35,19.52,NA,8.43,17.849999999999998,10.64,18.68
