codigo_dist,mun,prov,pob,renta_med,pobreza_pc,pobreza_menores_pc,pobreza_mayores_pc,precio_alquiler,jubilados_pc,parados_pc,monoparental_pc,extranjeros_pc,estudios_sup_pc,menores_pc,mayores_pc
4606101,Beniflá,Valencia/Valéncia,464,15400,NA,NA,NA,4.38913857677903,10.08,21.97,NA,8.84,23.26,16.59,10.34
4606201,Benigànim,Valencia/Valéncia,5830,15050,18.2,29.6,16.2,2.75689223057644,15.96021304354048,12.407689757043403,10.945945945945946,7.87261063464837,21.087053234251695,13.707337907375644,19.540617495711835
4606301,Benimodo,Valencia/Valéncia,2260,17150,16.1,NA,NA,3.18723815662262,15.740000000000002,9.8,11.3013698630137,8.1,22.45,16.24,17.52
4606401,Benimuslem,Valencia/Valéncia,652,15750,17.3,NA,NA,NA,16.97,15.52,NA,6.29,19.49,15.03,18.25
4606501,Beniparrell,Valencia/Valéncia,2019,17150,14.8,NA,NA,4.09346597206828,13.98,18.11,11.196911196911197,6.04,26.91,14.96,17.29
4606601,Benirredrà,Valencia/Valéncia,1552,18550,11.1,NA,NA,4.26829268292683,21.64,14.13,12.716763005780347,8.76,29.32,12.76,24.290000000000003
4606701,Benissanó,Valencia/Valéncia,2332,15750,21.3,NA,NA,3.66049708297636,16.509999999999998,16.91,10.996563573883162,11.02,29.030000000000005,15.349999999999998,18.44
4606801,Benissoda,Valencia/Valéncia,444,16450,NA,NA,NA,4.34873949579832,20.21,13.91,NA,5.86,23.4,15.32,18.02
4606901,Benissuera,Valencia/Valéncia,177,15750,NA,NA,NA,NA,29.630000000000003,10,NA,8.469999999999999,16.669999999999998,8.469999999999999,33.33
4607001,Bétera,Valencia/Valéncia,8154,17850,16,20.2,12.6,4.92957746478873,14.543834984830193,13.717137927452749,11.066799601196411,11.626512141280353,34.993608575848235,17.01052121658082,15.610678194751042
4607002,Bétera,Valencia/Valéncia,17365,19950,15.4,18.6,11.7,5.1262143653448,12.986739603670744,12.186506249318423,12.376495059802393,16.76608465303772,43.09893671637866,19.02712467607256,13.843824935214514
4607101,Bicorp,Valencia/Valéncia,527,13650,21.9,NA,NA,NA,24.59,18.78,NA,6.069999999999999,16.259999999999998,6.64,36.620000000000005
4607201,Bocairent,Valencia/Valéncia,4128,17150,13.1,17.9,13.5,3.18627450980392,24.32489640892666,12.073256467714897,10.154905335628229,3.805174418604651,25.46442786086267,12.95950581395349,24.58825339147287
4607301,Bolbaite,Valencia/Valéncia,1339,14350,19.7,NA,NA,NA,21.04,17.28,9.03954802259887,9.19,20.61,12.32,26.06
4607401,Bonrepòs i Mirambell,Valencia/Valéncia,3781,17850,14.6,15.4,10.9,5.53861788617886,13.931497899908146,13.501548295292414,11.08829568788501,9.123993652472889,33.60090677839562,20.260489288548005,14.362359164242262
4607501,Bufali,Valencia/Valéncia,163,15750,NA,NA,NA,NA,20.28,10.71,NA,2.45,18.18,12.27,23.93
4607601,Bugarra,Valencia/Valéncia,733,15050,23.5,NA,NA,NA,24.89,8.48,NA,13.51,20.03,7.37,31.380000000000003
4607701,Buñol,Valencia/Valéncia,9414,16450,16.8,23.7,12.2,3.2834337568619,19.611863799561988,15.895566134567686,13.48148148148148,9.006661355428086,26.195802822681607,15.61504886339494,23.540075419587847
4607801,Burjassot,Valencia/Valéncia,14919,15750,22,28.7,16.3,4.90196078431372,15.639845518039357,18.30765281291417,12.536656891495602,16.60386554058583,30.019644773984123,14.887582947918762,18.567204906495075
4607802,Burjassot,Valencia/Valéncia,24109,14350,25.1,32.9,19.1,5.10176665217601,14.924702841729273,21.205104187015152,12.364587224505042,15.33070844912688,25.48826325640612,15.23045957941018,17.48274669210668
4607901,Calles,Valencia/Valéncia,375,14350,NA,NA,NA,NA,25.15,20.9,NA,6.93,21.05,8.799999999999999,31.730000000000004
4608001,Camporrobles,Valencia/Valéncia,1204,13650,27.5,NA,NA,NA,21.27,14.67,10.326086956521738,10.63,23.76,9.8,28.16
4608101,Canals,Valencia/Valéncia,13357,15050,21.1,29.6,12.4,3.07740961011989,19.30597151959117,17.4920356642528,11.739441660701504,11.867507673878864,20.40184462106158,14.539105338025005,19.48777644680692
4608201,Canet d'En Berenguer,Valencia/Valéncia,6824,21350,10.6,11.7,7.5,6.52173913043478,17.111657203198313,11.813958197497056,11.522198731501057,11.23980656506448,45.84185460756672,17.71717614302462,17.761827373974207
4608301,Carcaixent,Valencia/Valéncia,4087,14350,25.5,40.2,16.5,3.31818181818182,17.38479998597387,17.81609707932539,12.195121951219512,12.59962074871544,23.315642467578744,17.103929532664548,17.785282603376558
4608302,Carcaixent,Valencia/Valéncia,4633,17150,15.8,19.6,12.7,3.79207574985721,14.8942485609212,11.895247728869697,11.188811188811188,8.782905244981654,33.992277893306834,17.82596589682711,15.865581696524927
4608303,Carcaixent,Valencia/Valéncia,2495,15750,23.8,36.2,16.1,3.33870998992482,22.24449157155246,18.81670765256378,NA,10.498432865731465,22.02115864023401,12.265583166332666,25.45182364729459
4608304,Carcaixent,Valencia/Valéncia,9337,14350,25.2,40.2,15.8,3.5174349176021,18.25820842512961,17.290748121139217,12.173913043478262,14.770728285316483,21.1273339378828,14.887863339402376,19.54483774231552
4608401,Càrcer,Valencia/Valéncia,1826,15750,19.7,NA,NA,2.80144293499117,21.46,10.84,13.247863247863249,8.21,21.21,14.02,21.58
4608501,Carlet,Valencia/Valéncia,15810,14350,25.8,38.1,14.8,3.39454177897574,17.644340179514,13.707752195738966,11.524390243902438,14.895423149905122,20.583555510982716,17.369954459203036,19.132271979759643
4608601,Carrícola,Valencia/Valéncia,102,NA,NA,NA,NA,NA,25.56,13.04,NA,10.78,27.78,11.76,25.49
4608701,Casas Altas,Valencia/Valéncia,130,13650,NA,NA,NA,NA,28.95,9.26,NA,4.62,18.42,12.31,33.08
4608801,Casas Bajas,Valencia/Valéncia,164,12950,NA,NA,NA,NA,31.290000000000003,10,NA,2.44,18.37,10.37,35.980000000000004
4608901,Casinos,Valencia/Valéncia,2878,15050,20.6,27.6,18.5,3.72766122766123,17.124079457527934,15.495608571869653,10.18867924528302,10.142738012508689,24.064418278952143,14.3836553161918,20.639940931202226
4609001,Castelló de Rugat,Valencia/Valéncia,2311,15050,19.8,NA,NA,2.39130434782609,15.670000000000002,9.45,11.784511784511784,16.23,19.5,15.23,19.56
4609101,Castellonet de la Conquesta,Valencia/Valéncia,141,21350,NA,NA,NA,NA,19.7,12.33,NA,24.11,27.27,6.38,26.950000000000003
4609201,Castielfabib,Valencia/Valéncia,294,14350,NA,NA,NA,NA,23.42,16.939999999999998,NA,8.84,28.249999999999996,8.5,32.31
4609301,Catadau,Valencia/Valéncia,2861,15750,18.3,26,15.1,3.10782465016336,17.773580059736133,10.6501638297042,9.54356846473029,11.466878713736458,25.36725753782285,14.433806361412094,19.501702202027268
4609401,Catarroja,Valencia/Valéncia,28587,16450,20.6,26,17.7,4.66101694915254,NA,NA,10.7032457496136,NA,NA,NA,NA
4609501,Caudete de las Fuentes,Valencia/Valéncia,719,13650,26.6,NA,NA,NA,22.770000000000003,8.39,NA,9.46,23.09,12.659999999999998,31.15
4609601,Cerdà,Valencia/Valéncia,348,14350,NA,NA,NA,NA,15.17,16.86,NA,6.32,21.03,16.669999999999998,16.09
4609701,Cofrentes,Valencia/Valéncia,1124,19950,6.5,NA,NA,NA,23.56,9.24,NA,6.23,24.46,10.14,27.4
4609801,Corbera,Valencia/Valéncia,3096,15050,21.4,27.7,15.6,2.56067961165049,20.16798024662482,15.730594804935505,9.67741935483871,8.335729974160207,22.702422154303353,15.923481912144702,21.60632751937985
4609901,Cortes de Pallás,Valencia/Valéncia,773,16450,16.2,NA,NA,NA,26.36,15.62,NA,4.14,20.52,4.79,37.9
4610001,Cotes,Valencia/Valéncia,328,15050,NA,NA,NA,NA,22.3,12.05,NA,7.93,15.88,9.76,25.299999999999997
4610101,Quart de les Valls,Valencia/Valéncia,1049,16450,13.6,NA,NA,NA,24.3,7.65,NA,8.200000000000001,24.75,15.25,24.5
4610201,Quart de Poblet,Valencia/Valéncia,25055,15750,18.9,27,15.7,5.05050505050505,17.53236318701403,19.103777074758973,12.018288700195953,9.67111514667731,23.668328548084883,14.1996391937737,22.024322490520856
4610301,Quartell,Valencia/Valéncia,1652,19250,12.8,NA,NA,3.5,24.23,7.239999999999999,10.344827586206897,6.17,29.76,13.560000000000002,26.94
4610401,Quatretonda,Valencia/Valéncia,2152,15750,17.1,NA,NA,NA,21.528025240935204,7.881065710645569,9.782608695652174,2.9242704460966538,27.16618180816969,11.057546468401489,26.39660780669145
4610501,Cullera,Valencia/Valéncia,1944,15750,23.6,NA,NA,3.63636363636364,19.000651749511935,18.536051219939477,13.529411764705882,14.61,27.000925063823395,11.216666666666669,25.206666666666667
4610502,Cullera,Valencia/Valéncia,3829,15050,24.5,35.5,20.3,3.93210410064343,18.367244860510574,18.96821075012212,13.397129186602871,20.11289631757639,24.859528268736227,12.272708278924,24.1290780882737
4610503,Cullera,Valencia/Valéncia,1443,12250,35.5,NA,NA,4.13902331304714,16.259999999999998,28.48,11,17.53,14.62,11.37,22.52
4610504,Cullera,Valencia/Valéncia,3268,13650,28.6,39.9,21.4,3.78151260504202,16.72761190613578,26.78063660739575,11.607142857142858,10.00593023255814,15.32617271945273,14.932885556915544,19.336205630354957
4610505,Cullera,Valencia/Valéncia,7968,15750,22.7,25.3,18.9,5.01288877620014,15.994292688123297,17.266149562298207,11.854103343465043,19.8643687248996,28.668969729697952,15.638419929718877,18.739907128514055
4610506,Cullera,Valencia/Valéncia,4272,15750,26.5,38.4,20.1,6,19.71657457517951,18.114751677545232,8.131241084165477,27.602846441947563,35.50369343181823,11.19128277153558,24.97454119850187
4610601,Chelva,Valencia/Valéncia,1600,15750,19.1,NA,NA,3.31974637681159,24.89616449855069,12.268255964094616,NA,5.871,22.43662088496608,10.8742375,30.437225
4610701,Chella,Valencia/Valéncia,2457,14350,25.9,NA,NA,2.6123595505618,19.10997371195422,20.36067411951532,10.309278350515465,14.242539682539682,17.52160425537741,12.902560032560032,23.40209198209198
4610801,Chera,Valencia/Valéncia,492,14350,NA,NA,NA,NA,25.940000000000005,18.48,NA,6.5,18.18,8.33,34.35
4610901,Cheste,Valencia/Valéncia,3901,15750,22.9,NA,NA,3.57142857142857,16.500168050754606,12.78258779804847,12.44343891402715,17.30243527300692,22.489009423583717,15.63732632658293,18.815339656498335
4610902,Cheste,Valencia/Valéncia,3761,16450,21.3,NA,NA,4,16.124909712573487,12.828340710071211,10.56910569105691,12.844429672959318,26.50961961600736,16.063211911725606,17.89085349641053
4610903,Cheste,Valencia/Valéncia,1217,16450,19.5,NA,NA,3.27868852459016,19.51,11.98,NA,13.56,25.09,13.23,23.5
4611001,Xirivella,Valencia/Valéncia,30254,14350,25.8,36.4,16.9,4.80516194331984,15.04365383762408,19.75440731053535,12.001579155151994,18.90276227936802,23.38494916085375,15.38980597606928,17.945034706154555
4611101,Chiva,Valencia/Valéncia,15940,17850,17.5,23.1,14.6,3.69395711500975,13.596872468413403,14.107818011523864,10.843989769820972,14.667358845671268,32.70367111573286,16.40486574654956,15.051601003764116
4611201,Chulilla,Valencia/Valéncia,696,15750,21.2,NA,NA,3.15166068922501,22.08,12.989999999999998,NA,14.66,29.020000000000003,8.91,28.88
4611301,Daimús,Valencia/Valéncia,3329,17150,18,28,12.9,6.15530303030303,17.086336370782366,13.93757212500822,11.15702479338843,12.614166416341243,31.969274394567258,14.20802042655452,19.10428056473415
4611401,Domeño,Valencia/Valéncia,671,17150,14.6,NA,NA,NA,17.79,14.15,NA,7.449999999999999,21.24,13.71,22.21
4611501,Dos Aguas,Valencia/Valéncia,314,16450,NA,NA,NA,NA,19.93,18.56,NA,2.23,12.24,8.92,27.389999999999997
4611601,"Eliana, l'",Valencia/Valéncia,18417,22750,12,14.2,8.8,5.96065254444313,17.009870748091533,12.275192217354297,11.89127972819932,13.661069663897488,46.32086060554194,15.530048867893797,19.244167345387417
4611701,Emperador,Valencia/Valéncia,692,19250,12.2,NA,NA,5.35211267605634,11.58,12.16,NA,8.53,38.79,21.39,11.849999999999998
4611801,Enguera,Valencia/Valéncia,4875,15750,18.1,23.4,13.9,3.05144557823129,19.347879231993904,15.285563426497758,11.91950464396285,13.169782564102563,24.065204776050244,12.203474871794873,22.462588717948716
4611901,"Ènova, l'",Valencia/Valéncia,911,15750,18.4,NA,NA,NA,23.369999999999997,13.05,NA,4.279999999999999,20.73,12.62,28.43
4612001,Estivella,Valencia/Valéncia,1499,18550,12.4,NA,NA,3.4708828886746,22.33,12.39,11.224489795918368,5.540000000000001,33.72,14.540000000000004,23.480000000000004
4612101,Estubeny,Valencia/Valéncia,111,16450,NA,NA,NA,NA,25.49,10.2,NA,2.7000000000000006,14.71,8.110000000000001,30.630000000000003
4612201,Faura,Valencia/Valéncia,3573,16450,17.5,26.6,13.4,3.69306680161943,20.597075242359654,11.06553499800686,12.929292929292927,10.132275398824516,24.640579554238776,14.810033585222502,20.741385390428213
4612301,Favara,Valencia/Valéncia,2554,15050,17.4,NA,NA,3.12954065121194,18.39,15.35,9.785932721712538,12.02,21.039999999999996,14.41,21.1
4612401,Fontanars dels Alforins,Valencia/Valéncia,957,16450,13.7,NA,NA,NA,17.52,9.32,NA,4.08,23.72,14.11,21.32
4612501,Fortaleny,Valencia/Valéncia,1017,16450,15.2,NA,NA,NA,17.51,14.67,NA,4.33,21.97,14.06,21.73
4612601,Foios,Valencia/Valéncia,7502,17850,13.8,18.1,10,4.83644532398198,18.392197163016966,12.903745492809117,11.68122270742358,9.279373500399894,34.097375344953385,17.594888029858705,18.447119434817385
4612701,"Font d'En Carròs, la",Valencia/Valéncia,3814,15050,21.6,30,14.7,2.85714285714286,19.895905941837004,14.57234327454808,12.237093690248566,15.31112218143681,24.55807805587481,14.47375458835868,20.607747771368643
4612801,"Font de la Figuera, la",Valencia/Valéncia,2028,15050,21.2,NA,NA,2.12318728212526,18.19889216704883,14.978296269128936,NA,9.418165680473374,20.451529299929607,14.644003944773177,22.686696252465488
4612901,Fuenterrobles,Valencia/Valéncia,694,12950,32.5,NA,NA,NA,16.03,13.06,NA,13.4,18.03,13.689999999999998,21.18
4613001,Gavarda,Valencia/Valéncia,1034,16450,14.4,NA,NA,NA,18.33,11.43,NA,4.26,22.57,15.57,23.02
4613101,Gandia,Valencia/Valéncia,2746,18550,17.7,19.5,12.4,4.23291933164758,20.330456006676407,14.47911697952746,15.24547803617571,13.037967953386746,42.572496680388234,14.202534595775674,23.708743627093956
4613102,Gandia,Valencia/Valéncia,26486,14350,26,35.8,16.7,3.92024377318495,14.450117482260378,20.614367457229054,14.39033321127792,25.02168957184928,24.095361131558523,16.6232315185381,16.328861662765235
4613103,Gandia,Valencia/Valéncia,5628,13650,30.2,44.4,16.5,4.08163265306122,16.64603928061428,22.984744431633267,11.330049261083744,24.287642146410803,23.775544660037852,16.523606965174128,19.063855721393033
4613104,Gandia,Valencia/Valéncia,13986,14350,27.5,39.5,17.8,5.83444359852811,15.726841019664812,21.779434698992574,10.616784630940344,29.0590755040755,26.630943675439955,13.707479622479624,19.682873587873587
4613105,Gandia,Valencia/Valéncia,12292,13650,32.3,51.6,17.4,3.63015034732134,18.60369588297527,24.214024599734937,13.326941514860978,30.140376667751383,23.89889469249187,14.42485925805402,22.354393101204035
4613106,Gandia,Valencia/Valéncia,9500,15750,24.3,33.7,17.1,3.91675925925926,13.158177269297958,18.362055119153588,13.916666666666666,20.145014736842107,27.66754681737789,16.713737894736845,14.492613684210523
4613107,Gandia,Valencia/Valéncia,5062,14350,27.8,43.5,15.9,3.98230088495575,16.374008151700945,24.010766170742468,12.601626016260164,14.483145001975505,24.75948770997276,15.664324377716316,18.01509284867641
4613201,"Genovés, el",Valencia/Valéncia,2792,15050,20.3,27,22.3,2.56404666395365,15.7031617415208,12.87009207817421,9.593023255813954,5.477163323782235,26.80552120305615,15.830408309455589,18.48325931232091
4613301,Gestalgar,Valencia/Valéncia,546,15050,22.2,NA,NA,NA,23.72,13.650000000000002,NA,10.07,20.95,7.33,31.86999999999999
4613401,Gilet,Valencia/Valéncia,3496,18550,14.8,19.4,13.4,3.81319127270177,12.923070151410416,12.490671306766767,10.20408163265306,13.644473684210524,36.0576420697999,17.418103546910757,14.243555491990849
4613501,Godella,Valencia/Valéncia,1592,17150,16.6,NA,NA,4.96540733830846,20.42,14.46,14.150943396226417,11.369999999999996,34.89,15.39,22.610000000000003
4613502,Godella,Valencia/Valéncia,4078,19250,14.1,NA,NA,4.59858156028369,19.2513921013196,13.130745812756944,13.278008298755188,9.954416380578715,41.60647337941746,14.662731731240804,21.82285188818048
4613503,Godella,Valencia/Valéncia,3311,24850,11,NA,NA,5.26268646563838,22.96470701770616,11.580397100370368,11.83206106870229,9.000084566596193,50.2719086381978,16.48607671398369,23.134705527031112
4613504,Godella,Valencia/Valéncia,4097,29750,7.9,NA,NA,6.95806100217865,NA,NA,14.734299516908212,NA,NA,NA,NA
4613601,Godelleta,Valencia/Valéncia,3700,16450,19.1,21.6,20.6,3.06030525526288,14.46716302719523,12.409346123564443,9.316770186335404,12.460175675675677,28.83809923550328,17.053716216216213,18.10716216216216
4613701,"Granja de la Costera, la",Valencia/Valéncia,281,16450,NA,NA,NA,NA,21.43,5.26,NA,2.85,26.59,10.32,25.27
4613801,Guadasséquies,Valencia/Valéncia,459,16450,NA,NA,NA,NA,19.37,11.62,NA,5.66,24.35,16.78,19.17
4613901,Guadassuar,Valencia/Valéncia,5929,17150,13.8,17.6,11.9,3.25581395348837,19.5970567266964,8.081213173081407,10.10886469673406,9.814830494181145,25.68691373050652,14.96081126665542,22.01143531792883
4614001,Guardamar de la Safor,Valencia/Valéncia,545,19250,17.9,NA,NA,4.98270840917364,12.83,12.079999999999998,NA,12.11,42.26,17.06,12.11
4614101,Higueruelas,Valencia/Valéncia,521,16450,14.9,NA,NA,NA,22.88,10.42,NA,7.870000000000001,25,9.4,29.17
4614201,Jalance,Valencia/Valéncia,794,17150,16,NA,NA,NA,28.229999999999997,13.14,NA,4.41,20.77,5.419999999999999,37.53
4614301,Xeraco,Valencia/Valéncia,5781,15050,20.7,32.6,11.1,3.64492753623188,18.86381466757854,11.460243320484622,11.163522012578616,14.597386265352014,20.222979255795934,13.528469122989105,19.15062964884968
4614401,Jarafuel,Valencia/Valéncia,771,15050,18,NA,NA,NA,25.61,18.27,NA,6.870000000000001,18.88,9.34,32.17
4614501,Xàtiva,Valencia/Valéncia,2405,15050,26.4,NA,NA,3.84895595654327,17.867982538640582,20.76964243149184,13.636363636363637,14.888195426195429,29.384959372133792,12.26437006237006,20.99772557172557
4614502,Xàtiva,Valencia/Valéncia,2277,14350,27.4,NA,NA,3.45009914077991,17.545067289018345,22.756868744636584,NA,11.987382520860782,22.607624208557983,12.384123847167324,21.301783047870007
4614503,Xàtiva,Valencia/Valéncia,9615,16450,21.4,29.8,17.8,3.99326241134752,14.22601731373138,15.004350186379051,11.043566362715298,9.2585626625065,29.587995003115093,17.53364534581383,15.424005200208008
4614504,Xàtiva,Valencia/Valéncia,10322,16450,17,23.2,12.5,3.6713570441989,15.640757476021085,15.165517523490063,13.94779771615008,12.120652005425304,31.906199638166644,14.467002518891688,18.638874249176517
4614505,Xàtiva,Valencia/Valéncia,5036,17150,19.9,27,13.9,3.95764877692589,16.27319789443591,17.523383989374807,14.285714285714286,16.34338760921366,28.98017203020811,12.986485305798253,19.936207307386812
4614601,Xeresa,Valencia/Valéncia,2241,17850,13,NA,NA,3.7922358015816,19.76,8.200000000000001,9.75609756097561,11.91,27.36,17.14,19.23
4614701,Llíria,Valencia/Valéncia,3182,14350,29.9,47.3,15.6,3.75,17.33545106585492,22.861102180700495,12.142857142857142,17.943318667504712,25.006991636825827,17.693098680075426,17.78570710245129
4614702,Llíria,Valencia/Valéncia,20626,15750,21.3,30,15.3,3.68482826785273,17.26177400014627,18.145360472852857,10.523897058823527,14.395690390768934,27.624644105094777,15.377693202753806,18.597255890623487
4614801,Loriguilla,Valencia/Valéncia,2025,18550,13.7,NA,NA,6.78141895619552,13.35,11.63,9.411764705882351,9.63,30.459999999999997,18.62,13.68
4614901,Losa del Obispo,Valencia/Valéncia,535,15050,24.1,NA,NA,NA,17.76,13.47,NA,18.32,19.3,14.77,21.68
4615001,Llutxent,Valencia/Valéncia,2316,15050,18.6,NA,NA,2.23004790127466,19.74643059516545,10.760170393102156,NA,7.5553886010362685,17.564544786689837,14.942085492227978,20.59608376511226
4615101,Llocnou d'En Fenollet,Valencia/Valéncia,918,15750,24.2,NA,NA,NA,15.82,12.34,NA,6.1,24.68,13.94,19.83
4615201,Llocnou de la Corona,Valencia/Valéncia,126,15750,NA,NA,NA,NA,12.73,21.31,NA,23.81,20,12.7,17.46
4615301,Llocnou de Sant Jeroni,Valencia/Valéncia,555,15050,16.1,NA,NA,NA,21.519999999999996,14.390000000000002,NA,7.57,21.930000000000003,12.07,25.77
4615401,Llanera de Ranes,Valencia/Valéncia,1054,13650,26,NA,NA,NA,17.1,20.200000000000003,NA,8.16,20.27,16.220000000000002,20.11
4615501,Llaurí,Valencia/Valéncia,1164,14350,23.5,NA,NA,NA,22.590000000000003,18.360000000000003,13.79310344827586,9.36,22.1,11,29.47
4615601,Llombai,Valencia/Valéncia,2658,15750,18.9,26.6,15.7,3.00462962962963,17.12795263301977,11.709127425227946,12.536443148688049,10.722505643340858,26.31785263053108,15.650571858540255,19.303709556057186
4615701,"Llosa de Ranes, la",Valencia/Valéncia,3686,15050,20.6,28.1,21.8,2.46098299557419,15.90363833969301,11.67575106522089,11.270491803278688,7.054275637547477,19.982720298057448,13.50977482365708,20.481752577319583
4615801,Macastre,Valencia/Valéncia,1333,15750,22,NA,NA,2.52100840336134,18.13,20.36,10.638297872340424,9.98,22.21,11.85,21.53
4615901,Manises,Valencia/Valéncia,6720,15750,18.3,26.7,14.2,4.93246087298684,15.85814631507886,18.2104062749775,12.29050279329609,10.579272321428572,26.629139580399222,13.663611607142858,18.747629464285716
4615902,Manises,Valencia/Valéncia,10070,15750,19.8,26.7,15.1,4.88503890267206,16.101157555455742,18.503516099840105,11.690363349131122,11.925704071499505,29.287113793710276,15.502282025819264,18.28361569016882
4615903,Manises,Valencia/Valéncia,14480,15050,24.9,32.6,19.6,5.625,13.582788353870662,21.702448643512547,12.437810945273633,12.2865932320442,24.64897389801612,17.125420580110497,15.960498618784532
4616001,Manuel,Valencia/Valéncia,2449,15050,22,NA,NA,3.43276515151515,18.407992547741035,12.259976119377177,10.714285714285714,8.57469987750102,22.246069059278188,13.716725193956718,21.519783585136793
4616101,Marines,Valencia/Valéncia,1877,17150,13.5,NA,NA,NA,15.15,14.89,9.913793103448276,6.819999999999999,25.08,15.24,17.419999999999998
4616201,Massalavés,Valencia/Valéncia,1630,13650,26.5,NA,NA,3.10128016313583,19.03,18.18,10.31390134529148,16.07,14.249999999999998,16.5,20.31
4616301,Massalfassar,Valencia/Valéncia,2569,19950,11.1,12.9,14.3,4.7329211300147,14.05,11.85,10.632183908045976,8.559999999999999,40.489999999999995,18.57,14.36
4616401,Massamagrell,Valencia/Valéncia,16226,15750,18.9,25.1,15.3,4.66666666666667,15.623764032262835,15.76067051008146,11.322596388482186,12.010012325896708,24.543869665098818,16.256703438925182,17.415960803648467
4616501,Massanassa,Valencia/Valéncia,9871,17150,17.4,22.3,14.4,4.74820767807585,15.685158475358012,16.15990173403906,11.203814064362335,11.336042954107992,31.124879094189417,16.86795866680174,17.930666599128763
4616601,Meliana,Valencia/Valéncia,10919,17150,17.5,21.5,15,4.90196078431372,16.47098567988217,15.171427552447469,11.782945736434108,10.138534664346553,33.63431169426001,16.64861159446836,18.12431175016027
4616701,Millares,Valencia/Valéncia,360,15050,NA,NA,NA,NA,27.11,26.229999999999997,NA,3.89,15.160000000000002,4.72,30.280000000000005
4616801,Miramar,Valencia/Valéncia,2733,16450,18.1,25.5,15.5,4.38144329896907,17.591029217653865,13.328287238944167,9.387755102040815,16.280347603366266,29.81176261208331,14.084478594950603,20.414870106110502
4616901,Mislata,Valencia/Valéncia,44555,16450,20.3,27.3,14.1,5.37037037037037,16.593522229432658,17.748049207048616,12.80597784076269,17.098198406463922,29.045828409890667,14.800069352485693,19.22517001458871
4617001,Mogente/Moixent,Valencia/Valéncia,4350,15050,19.5,21.6,20.2,2.79195011337868,15.520767538229316,15.178962177280589,NA,7.033455172413793,18.15743264645642,13.655177011494256,21.03375632183908
4617101,Moncada,Valencia/Valéncia,7969,16450,20.7,27.2,16.1,5.5299634502924,18.303315294166076,16.94077124959966,12.238325281803542,15.986439954824949,30.02083568977672,12.386049692558665,21.193418245702095
4617102,Moncada,Valencia/Valéncia,13895,16450,18.7,24.6,15.9,5.61055090998524,16.119572905946956,15.18926579045596,10.331632653061224,11.299168046059734,31.154310286806663,15.75339762504498,17.583876934148975
4617201,Montserrat,Valencia/Valéncia,8665,15750,21.8,27.2,19.9,3.7469806763285,10.736575674900651,17.247029788169783,9.770687936191424,17.150169648009232,27.01979481979924,17.898405077899596,12.532613964223888
4617301,Montaverner,Valencia/Valéncia,1629,16450,13.2,NA,NA,2.65889773157923,20.57,12.61,12.91866028708134,6.94,21.790000000000003,14.36,20.56
4617401,Montesa,Valencia/Valéncia,1149,15050,17.6,NA,NA,NA,18.88,13.750000000000002,NA,6.01,16.619999999999997,11.49,21.06
4617501,Montitxelvo/Montichelvo,Valencia/Valéncia,590,15750,18.3,NA,NA,NA,21.039999999999996,9.89,NA,14.07,18.34,12.2,24.58
4617601,Montroi/Montroy,Valencia/Valéncia,3046,14350,25.9,31.9,21.7,3.24786324786325,13.68214277432036,18.46104816258624,9.624413145539906,16.15166447800394,21.698915099809035,14.810551543007223,16.776779382797113
4617701,Museros,Valencia/Valéncia,6662,17850,16.1,25.2,9.2,5.12181759587496,15.52352820605996,14.672788276832405,10.86092715231788,12.386358450915642,32.336946601264124,17.325127589312515,15.433026118282797
4617801,Nàquera/Náquera,Valencia/Valéncia,7290,17850,17.9,22.9,18.7,4.76190476190476,10.258411894393475,14.15517930470915,10,12.005898491083675,40.73036736074351,16.844266117969827,11.345119341563786
4617901,Navarrés,Valencia/Valéncia,2996,14700,22.6,32.8,14.9,2.28432282003711,19.43983276769555,15.172699876842556,10.03584229390681,16.99105140186916,17.112713441479734,15.352373164218958,23.12934913217623
4618001,Novelé/Novetlè,Valencia/Valéncia,861,17150,14.8,NA,NA,NA,15.329999999999998,11.64,NA,6.039999999999999,26.8,15.909999999999998,17.419999999999998
4618101,Oliva,Valencia/Valéncia,11547,15750,24.1,NA,NA,3.85481390824076,17.87914407390508,16.358053546968605,9.881129271916793,21.54900233826968,26.430511172459813,15.572221356196415,20.229510695418725
4618102,Oliva,Valencia/Valéncia,10144,15050,23,NA,NA,3.18246670894103,17.714858575019054,16.44011208387522,12.893401015228426,21.215114353312305,23.11552962134624,14.411088328075712,20.5245011829653
4618103,Oliva,Valencia/Valéncia,1093,11550,39.3,NA,NA,NA,20.41,30.43,NA,24.98,13.370000000000005,11.71,27.63
4618104,Oliva,Valencia/Valéncia,2610,10850,42,NA,NA,3.30601092896175,21.13015796883532,31.78037880449286,11.538461538461538,22.91256704980843,13.630300818480402,16.783869731800767,25.288429118773948
4618201,Olocau,Valencia/Valéncia,2020,18550,18.8,NA,NA,NA,15.89,18.64,9.965635738831615,15.05,34.83,14.01,18.12
4618301,"Olleria, l'",Valencia/Valéncia,8400,15050,20.7,28.3,18.3,2.64880952380952,17.284214799697626,14.781661503434329,11.820083682008368,15.259665476190476,17.50484692656246,14.99092976190476,19.598709523809525
