codigo_mun,mun,prov,pob,renta_med,pobreza_pc,pobreza_menores_pc,pobreza_mayores_pc,precio_alquiler,jubilados_pc,parados_pc,monoparental_pc,extranjeros_pc,estudios_sup_pc,menores_pc,mayores_pc
46228,Serra,Valencia/Valéncia,3339,17850,18.5,24.7,19.5,3.7109375,14.505008853200003,16.599980835024642,11.176470588235292,11.41360287511231,37.86525084066674,14.734186882300088,16.619604672057502
46229,Siete Aguas,Valencia/Valéncia,1203,15750,24.1,NA,NA,3.163419365722,22.09,16.2,10.582010582010582,13.22,31.480000000000004,11.55,23.52
46230,Silla,Valencia/Valéncia,19216,16450,19.4,25.5,13.6,4.26829268292683,16.53710709105844,18.09109759637912,11.3423517169615,13.60849292256453,25.123822372715303,16.005660387177354,18.656811511240633
46231,Simat de la Valldigna,Valencia/Valéncia,3307,15750,17.7,22.4,13.7,3.31541218637993,21.298663779265844,9.979914420161728,10.57471264367816,16.121375869368006,20.8426791536784,13.093495615361356,22.98436649531297
46232,Sinarcas,Valencia/Valéncia,1105,15050,25.8,NA,NA,2.34777015437393,20.14,13.91,NA,15.57,19.43,11.04,25.61
46233,Sollana,Valencia/Valéncia,4903,16450,16.1,22,13.1,3.58870967741935,18.0055171156833,12.702178174108209,12.652439024390244,10.464947991025902,21.51156053739161,13.808194982663675,20.04937589231083
46234,Sot de Chera,Valencia/Valéncia,371,16450,NA,NA,NA,NA,17.46,19.47,NA,7.01,26.63,8.89,22.37
46235,Sueca,Valencia/Valéncia,27922,15750,20.9,28,17.5,3.6415804024947,15.943754812196945,16.03633798491969,11.211573236889691,11.618276985889262,27.466405076722577,14.505691211231287,20.54275231000645
46236,Sumacàrcer,Valencia/Valéncia,1073,15050,20.3,NA,NA,NA,19.5,10.44,NA,5.779999999999999,22.51,10.16,26.93
46237,Tavernes Blanques,Valencia/Valéncia,9202,16450,18.7,26.4,12.7,4.45544554455445,17.108494356053473,18.245136281212943,13.218390804597702,10.628964355574874,26.777794918875255,14.574355574875026,18.97641164964138
46238,Tavernes de la Valldigna,Valencia/Valéncia,17129,15750,20.2,30.1,13,2.94117647058824,19.291736375533993,14.604093762021051,11.150822015725518,11.034815809445968,26.29742792089268,14.928756494833324,20.941917800221844
46239,Teresa de Cofrentes,Valencia/Valéncia,620,14350,22.7,NA,NA,NA,28.47,21.62,NA,25,17.5,5.970000000000001,43.39
46240,Terrateig,Valencia/Valéncia,274,15750,NA,NA,NA,NA,21.77,11.57,NA,16.42,16.53,9.49,29.2
46241,Titaguas,Valencia/Valéncia,471,15050,NA,NA,NA,NA,27.99,10.14,NA,5.1,25.6,11.25,29.94
46242,Torrebaja,Valencia/Valéncia,403,17150,NA,NA,NA,NA,23.46,12.79,NA,11.410000000000002,31.00999999999999,11.17,30.769999999999992
46243,Torrella,Valencia/Valéncia,136,15750,NA,NA,NA,NA,24.790000000000003,12.7,NA,5.1499999999999995,23.93,13.97,28.68
46244,Torrent,Valencia/Valéncia,84325,15750,23.8,31.2,18.1,5.13722730471499,13.746296012833769,19.53482554326629,11.735814915341864,14.456566498665875,26.815447819560635,17.62831841091017,16.17585413578417
46245,Torres Torres,Valencia/Valéncia,681,17850,18.6,NA,NA,NA,18.18,15.709999999999996,NA,12.92,34.74,9.54,22.91
46246,Tous,Valencia/Valéncia,1285,17150,13.2,NA,NA,NA,17.669999999999998,10.93,NA,3.810000000000001,24.13,14.55,22.8
46247,Tuéjar,Valencia/Valéncia,1170,15050,22,NA,NA,3.07131195645563,24.13,16.79,NA,6.75,18.03,8.97,31.36999999999999
46248,Turís,Valencia/Valéncia,6903,15050,22.1,29.7,19,3.41530054644809,15.4370324425337,13.854344786269609,9.30232558139535,12.820767782123715,24.653463385448465,15.919093147906707,18.773024771838333
46249,Utiel,Valencia/Valéncia,11462,15050,22.5,28.8,22.1,3.5078125,18.000606230272034,12.100260422044732,9.794776119402986,7.991976967370443,24.024179192031493,13.679712964578608,24.05256063514221
46250,València,Valencia/Valéncia,788842,17850,19.3,25.5,12.4,6.5,18.35468592940434,16.432514441372863,12.622697694937688,18.955701395209687,40.38255705431156,13.943861622479533,21.401901876421384
46251,Vallada,Valencia/Valéncia,3090,15750,17,21,18.1,2.16803760282021,21.06810842406367,15.556319501454114,9.045226130653266,7.705543689320388,24.275686474623793,12.300126213592232,24.141135922330093
46252,Vallanca,Valencia/Valéncia,135,15750,NA,NA,NA,NA,32.28,7.41,NA,1.48,22.05,5.93,41.48
46253,Vallés,Valencia/Valéncia,154,12950,NA,NA,NA,NA,14.88,20.51,NA,3.25,25.619999999999997,21.43,16.23
46254,Venta del Moro,Valencia/Valéncia,1189,12250,36.4,NA,NA,NA,21.91,10.67,9.94475138121547,13.62,15.32,9.42,32.629999999999995
46255,Vilallonga/Villalonga,Valencia/Valéncia,4479,15750,18.7,26.6,10.8,3.125,19.498684443573808,15.742331646824198,12.186978297161936,13.330982362134405,23.26670518455487,15.267043983031924,19.555918731859787
46256,Vilamarxant,Valencia/Valéncia,10193,15750,22.2,31,18.6,4.07965127798692,15.61793930913351,19.160290288130465,9.781021897810218,12.16545374276464,23.70589406395854,16.405769645835374,17.74626312175022
46257,Castelló,Valencia/Valéncia,7031,16450,17.2,27.9,10.6,2.96296296296296,20.010550026398946,10.535946054277924,11.021505376344086,10.680085336367512,21.36580565148582,13.854622386573745,20.170475039112503
46258,Villar del Arzobispo,Valencia/Valéncia,3576,15750,20.8,29.4,19.2,2.67804558233601,19.786918738720967,13.819847320775873,12.525252525252526,11.939261744966444,24.789058407116908,13.928657718120808,24.665939597315436
46259,Villargordo del Cabriel,Valencia/Valéncia,588,14350,21,NA,NA,NA,22.99,7.75,NA,10.03,19.84,13.44,30.270000000000003
46260,Vinalesa,Valencia/Valéncia,3484,18550,14.1,17.4,12,4.94402985074627,17.3517167447494,12.162007837977905,12.53481894150418,6.482640642939151,39.056343275605165,18.2864064293915,16.961185419058555
46261,Yátova,Valencia/Valéncia,2115,16450,17.3,NA,NA,3.06128562136573,16.8,14.27,9.77198697068404,6.29,24.130000000000003,11.63,22.88
46262,"Yesa, La",Valencia/Valéncia,230,17150,NA,NA,NA,NA,33.489999999999995,8.93,NA,4.35,33.03,5.220000000000001,36.96000000000001
46263,Zarra,Valencia/Valéncia,367,12950,NA,NA,NA,NA,32.46,16.919999999999998,NA,26.159999999999997,15.07,5.99,43.05
46902,Gátova,Valencia/Valéncia,421,13650,NA,NA,NA,NA,22.37,24.209999999999997,NA,3.8,20,9.74,30.64
46903,San Antonio de Benagéber,Valencia/Valéncia,9455,23450,9.9,10.9,8.8,4.89632026848855,11.95055823807593,9.699603785472178,9.914204003813156,11.295003701745108,50.28462630601469,23.62543945002644,11.635923849814912
46904,Benicull de Xúquer,Valencia/Valéncia,1096,15750,17.4,NA,NA,5.94059405940594,18.02,15.79,NA,9.95,27.19,14.42,16.79
